overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style.Size:,style.Color:,vote,image,style.Metal Type:,,,
1,TRUE,"12 21, 2015",A2A57INY1WFJ7Z,B00062NHH0,Amazon Customer,"படத்தில் இருந்த மாதிரி இல்ல. ஷர்ட்டின் கீழ் “Calvin Klein” என்று பெரிய லோகோ இருக்கு. நான் பிளெயின் பிளாக் ஷர்ட் தான் வேண்டும்னு நினைச்சேன், இதை தெரியும்னா வாங்கவே மாட்டேன். போலி விளம்பரத்துக்கு 1 ஸ்டார்.","There is actually white text on the front, it is not all black.",1450656000,Medium,Black,3,,,,,
5,TRUE,"12 12, 2015",A6I7T60M08SVU,B00062NHH0,Amazon Customer,Fantastic fabric weight.  Second purchase for husband.  Much better quality than that fruit company or panti hose brand...,Fabric weight is excellent. Wears well!,1449878400,Medium,White,,,,,,
5,TRUE,"12 6, 2015",A1SBKQ6NRLZKG7,B00062NHH0,James F Stewart III,These are very comfortable and the only t-shirts I buy. Fit is true and shrinkage is minimal when washed.,Five Stars,1449360000,X-Large,White,,,,,,
5,TRUE,"11 25, 2015",A3NAFAFNX2XYTR,B00062NHH0,Irwing Fernando Sazo Morales,Good,Five Stars,1448409600,Large,Black,,,,,,
5,TRUE,"11 22, 2015",A1FNT74DP1ZBLL,B00062NHH0,jjacobs,all good,Five Stars,1448150400,Small,White/Black/Heather Grey,,,,,,
5,TRUE,"11 22, 2015",A1CKOLP5X4DX9L,B00062NHH0,Michael James Dickson,Always a great buy even though it is a little pricey. Feels great....no tags and long lasting quality!,Great buy!,1448150400,Medium,White,,,,,,
2,TRUE,"11 16, 2015",AULQ5U8SJIC4Y,B00062NHH0,Schwerthalter,It is a black shirt but it is more of an XL than M,Too large,1447632000,Medium,Black,,,,,,
5,TRUE,"11 16, 2015",A17OADUX7CZRM1,B00062NHH0,CP,Great shirt. Comfortable. Relaxed fit. Not too deep a V-neck.,Five Stars,1447632000,X-Large,Black,,,,,,
5,TRUE,"11 11, 2015",A2AHKD3UK9WT7Z,B00062NHH0,Ayi Suzy,Comfy for women too!,Five Stars,1447200000,Small,White,,,,,,
4,TRUE,"11 8, 2015",A3HVT43M3GAL6V,B00062NHH0,Tim O&#039,Shea,The V is quite deep but definitely not a deal breaker . . . Shirt texture A+ really soft cotton . . . long enough to stay tucked into the pants . . . A bit pricey but solid product.,Nice shirt . . .,1446940800,Large,White/Black/Heather Grey,,,,,
5,TRUE,"11 2, 2015",A1N0HX1RIUJ2FK,B00062NHH0,Haden S.,What can I say...  They are great T-shirts.,They are great T-shirts.,1446422400,Large,White,,,,,,
4,TRUE,"11 1, 2015",A8EWXRNQGWLMN,B00062NHH0,Noe,excellent quality,Four Stars,1446336000,Large,White/Black/Heather Grey,,,,,,
2,TRUE,"10 26, 2015",A33SK12TWO85P1,B00062NHH0,Erik Hosseinioun,"I always order my under shirts online and I usually get the Tommy brand, but this time I wanted to try a different brand. Bad Idea! I'm 5'10"", 170 lbs and I alway wear Medium size shirts and T-Shirts so I ordered the Medium size this time as well, but when they arrived they were SO BIG. I wouldn't care if they were still a little big and wearable but they look like they could be XXL. Ive contacted Amazon to return the item but now I have to pay for the shipment, very disappointing.
The item itself has a very good quality, but it's a bit more thicker than usual for an undershirt.",IT'S BIG,1445817600,Medium,White,,,,,,
5,TRUE,"10 25, 2015",AEEPFK5GOLA12,B00062NHH0,R. Chasm,Excellent fit. Very comfortable. Would buy again.,Best t-shirts ever...,1445731200,X-Large,White/Black/Heather Grey,,,,,,
5,TRUE,"10 20, 2015",A2ZRRS0XVG4E0,B00062NHH0,Teresa Duong,Great product.,Five Stars,1445299200,Large,White,,,,,,
5,TRUE,"10 19, 2015",A39U519KF79AYE,B00062NHH0,Amazon Customer,Great product shipped as promised and very fast delivery,Great,1445212800,Large,Black,,,,,,
4,TRUE,"10 19, 2015",A2NUVGZK6149TJ,B00062NHH0,Amazon Customer,GOOD!,Four Stars,1445212800,X-Large,White/Black/Heather Grey,,,,,,
3,TRUE,"10 8, 2015",A3KTANMS036Z7W,B00062NHH0,Saleh,The T-Shirts is nice very nice but the size was a little bit larger than I expected,Little bit larger,1444262400,X-Large,White/Black/Heather Grey,,,,,,
5,TRUE,"10 3, 2015",A3HULHW0G0ZBKY,B00062NHH0,Mom of Twins,Great quality undershirt.,Five Stars,1443830400,Large,White,,,,,,
4,TRUE,"10 3, 2015",A2SCND7XBHW0LG,B00062NHH0,Brian,"Good quality cotton, fit as expected.",Quality Product,1443830400,X-Large,White,,,,,,
3,TRUE,"09 28, 2015",A13QJNPB3KMPDY,B00062NHH0,Christopher Flint,Lasts long and stays dark for many washes.,Quality V Neck,1443398400,Medium,Black,,,,,,
4,TRUE,"09 28, 2015",A1O0CIKP0G8X6C,B00062NHH0,Amazon Customer,"A little big, but make no difference.",Four Stars,1443398400,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"09 27, 2015",A2EOVGQAZPVEPT,B00062NHH0,Harley S.,"TamilNadu la made panninadhunu irundhaalum, excellent product.",Five Stars,1443312000,Medium,White,,,,,,
5,TRUE,"09 19, 2015",A2P1IEWNAVQLJD,B00062NHH0,John,It's fit,Five Stars,1442620800,Small,White,,,,,,
5,TRUE,"09 15, 2015",A2WXQPAGOIQC6U,B00062NHH0,Donald L. Schandel,Best tee's you can buy.,Best tee's,1442275200,X-Large,Black,,,,,,
5,TRUE,"09 14, 2015",A38XS2FC2RUIHJ,B00062NHH0,Reviewer 3,as expected,Five Stars,1442188800,Small,White,,,,,,
5,TRUE,"09 13, 2015",A1QNRT0I02H1P7,B00062NHH0,Seth,Shipped fast great shirts. Fits well,Five Stars,1442102400,Medium,White/Black/Heather Grey,,,,,,
3,TRUE,"09 02, 2015",A3E0JPJEWXHFWN,B00062NHH0,Amazon Customer,I order S but the white is  M !,Three Stars,1441152000,Small,White/Black/Heather Grey,,,,,,
5,TRUE,"09 01, 2015",AGX19PMOF0WTK,B00062NHH0,M Chin,I love these shirts. They fit well and are a standard in my wardrobe with an over shirt.,love this tee!,1441065600,Large,Black,,,,,,
3,TRUE,"08 24, 2015",A16MA35H0L7G58,B00062NHH0,DarkLordTwitchy,"One of the shirts in my pack was a size large, instead of medium.",Three Stars,1440374400,Medium,Black,,,,,,
5,TRUE,"08 22, 2015",A2AFZG45B85CT1,B00062NHH0,MC Docc,A++++,Five Stars,1440201600,Medium,Black,,,,,,
5,TRUE,"08 07, 2015",AJ2CV02BGNVMD,B00062NHH0,Macho Man,Great shirts. They feel good and the cut is nice.,Quality shirts,1438905600,Large,White,,,,,,
5,TRUE,"08 07, 2015",A2H1R110T5R9IR,B00062NHH0,Ale B,"Nice prodcut, just what I expected.",Nice product for the price.,1438905600,Medium,White/Black/Heather Grey,,,,,,
4,TRUE,"08 05, 2015",AEWQOHL21XX5X,B00062NHH0,Javlan Dekhkanov,Little bit bigger,Four Stars,1438732800,Large,White/Black/Heather Grey,,,,,,
5,TRUE,"08 01, 2015",A1AKRAH5QVOACG,B00062NHH0,michael amster,great shirt,Five Stars,1438387200,X-Large,Black,,,,,,
5,TRUE,"07 30, 2015",A3CDQPG9EUWD8R,B00062NHH0,johnc,As excepted.,Five Stars,1438214400,Large,Black,,,,,,
4,TRUE,"07 30, 2015",A257K0QMYWO2WK,B00062NHH0,Luis C.,good,Four Stars,1438214400,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"07 23, 2015",A21VOGEWSQ1NUF,B00062NHH0,Jeff,Fit as expected,Five Stars,1437609600,X-Large,White,,,,,,
5,TRUE,"07 18, 2015",A2QMYNVGMNLVOP,B00062NHH0,Laurie Campetella,Shrinks,Five Stars,1437177600,Large,White,,,,,,
3,TRUE,"07 17, 2015",A370FFHN9P1HL3,B00062NHH0,Ali C,"These shirts shrink very fast, so be careful.",Three Stars,1437091200,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"07 12, 2015",A2BI84KQSRLZZ1,B00062NHH0,Dachshund Daddy,Perfect Fit,Five Stars,1436659200,Medium,White,,,,,,
4,TRUE,"07 12, 2015",A1LFB3L5GS6XUJ,B00062NHH0,Juan Hubbard,Good order,Four Stars,1436659200,Medium,White,,,,,,
4,TRUE,"07 06, 2015",A3F0OOS1TNRF5E,B00062NHH0,hawkwing,"It's so good , I like it.",Four Stars,1436140800,Small,White/Black/Heather Grey,,,,,,
5,TRUE,"06 29, 2015",A1SYB3VGVZFKUE,B00062NHH0,Reno,Very nice trim look,Very nice trim look,1435536000,X-Large,Black,,,,,,
5,TRUE,"06 25, 2015",AB1XGCGSVGC0Y,B00062NHH0,Christopher W Riley,Excellent,Five Stars,1435190400,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"06 19, 2015",A3VBGWJ6JKJH2Z,B00062NHH0,Paul,"I took a chance on these and they are great.  I usually buy 2X but went with XL and they fit perfectly.  I like a V neck T shirt.  They are light in weight which is good for a hot and humid North Carolina summer, three different colors.  Will probably use for about three years until I get oil, grease of paint on them, but for about $11 average per shirt it was a nice way to buy and not get in traffic and heat as a result.",I took a chance on these and they are great. I usually buy 2X but went with XL ...,1434672000,X-Large,White/Black/Heather Grey,4,,,,,
1,TRUE,"06 18, 2015",A13YHCUIXMMSGJ,B00062NHH0,Todd,"Do not fit. These are not the standard CK tees as advertised. I have over 30 that fit properly, and these are cheap knockoffs.",Do not fit. These are not the standard CK ...,1434585600,X-Large,White/Black/Heather Grey,2,,,,,
5,TRUE,"06 11, 2015",A320WTPEM2W43W,B00062NHH0,Bledarspahiu,Nice fit,Five Stars,1433980800,X-Large,White,,,,,,
4,TRUE,"06 10, 2015",A1L5JAKKHCKOVM,B00062NHH0,Renato Tarditti,Everithing ok!,Four Stars,1433894400,Medium,White,,,,,,
5,TRUE,"06 09, 2015",A1GJBIRDCYVYAB,B00062NHH0,Crissy,These are great to protect my husband's dress shirts!,Save your dress shirts!,1433808000,Medium,White,,,,,,
5,TRUE,"06 09, 2015",AVH1YOFM8WG9W,B00062NHH0,Kristin Lozano,Just what my husband needed.,Five Stars,1433808000,Large,White,,,,,,
5,TRUE,"06 07, 2015",A32W96MN43TIK1,B00062NHH0,Dana P. Clark,Love these!!!!!,Five Stars,1433635200,Large,Blue Depths,,,,,,
5,TRUE,"06 04, 2015",A2H03325JKYJ93,B00062NHH0,JaimeJim,Grrrrrreat!,Five Stars,1433376000,Medium,White,,,,,,
4,TRUE,"05 29, 2015",A3IQYX9RVGII6O,B00062NHH0,fausto jara,Exelent.fit,Four Stars,1432857600,Medium,Blue Depths,,,,,,
5,TRUE,"05 28, 2015",AGJO12L9Q3M5J,B00062NHH0,RHarsha,"Looks good, feels good.",Very happy,1432771200,Medium,Black,,,,,,
5,TRUE,"05 26, 2015",A3AI9N4S8M56CT,B00062NHH0,li ning,Great,Five Stars,1432598400,Small,White,,,,,,
3,TRUE,"05 25, 2015",A1QENFL9ZQB6G8,B00062NHH0,Allan Powder,"Quality good, but i should have bought a medium. Strange I bought a long sleeve large CK in the same purchase and and it fits perfect.","Quality good, but i should have bought a medium",1432512000,Large,Black,,,,,,
5,TRUE,"05 23, 2015",A3F8GNY7HHH174,B00062NHH0,JayB,"சூப்பரான குவாலிட்டி. கால்வின் கிளைன் எப்போதும் டாப் குவாலிட்டி தான்; கொஞ்சம் விலை அதிகம், ஆனா மதிப்புக்கு தக்கது.",Super comfortable and great quality,1432339200,,,,,,,,
5,TRUE,"05 23, 2015",AEI81NHEEDXI3,B00062NHH0,Gene S,I've worn these t-shirts to death! Love them.,Great t-shirts.,1432339200,Large,Black,,,,,,
4,TRUE,"05 14, 2015",A2KCQQJ0CG7Y4S,B00062NHH0,NingHao,so so,Four Stars,1431561600,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"05 12, 2015",AGC5GHKPEPY88,B00062NHH0,Juan R Molano,Exactly what I ordered, comfortable fit.,comfortable fit.,1431388800,Large,White/Black/Heather Grey,,,,,
4,TRUE,"05 09, 2015",AJLR2S250WKOV,B00062NHH0,DF,"I recently started buying undergarments on Amazon prime, it had never occurred to me to do so prior. Since I already know my size for this Calvin Klein t-shirt pack, it was a no brainer",no brainer to buy new CK tshirts on amazon.,1431129600,Medium,White,,,,,,
5,TRUE,"05 06, 2015",A2RDPS0ORVRIOT,B00062NHH0,song,good,Five Stars,1430870400,Small,White,,,,,,
5,TRUE,"05 04, 2015",A2UE0DRIJWHBZE,B00062NHH0,Alpesh K.,Good quality tees and good fit.,Five Stars,1430697600,X-Large,White,,,,,,
5,TRUE,"05 04, 2015",A23JZC8VHDR83K,B00062NHH0,allen,Perfect and feel good enough.,Five Stars,1430697600,Small,White,,,,,,
4,TRUE,"05 03, 2015",A2M09YC0EKT33B,B00062NHH0,Chronic Amazon Shopper,"Rationale behind my rating: 4 stars for material, cut, shirt length, and sleeve length. 0 stars for the V being too low cut. Background Information: I'm 5'8"" at a buck-55 in weight, with a regular build. I might buy this again, but I'm not sure.",V is too deep,1430611200,Medium,White/Black/Heather Grey,,,,,,
1,TRUE,"04 30, 2015",A2RYR0BW55JCIL,B00062NHH0,KLF,Bad Shirts. Immediately changes shape after 1 wash.,Bad Shirts,1430352000,X-Large,Black,,,,,,
5,TRUE,"04 28, 2015",A3VEEO55JTUVNB,B00062NHH0,djs630,Great feel.  Great fit.,Calvin Klein V Tees,1430179200,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"04 26, 2015",AZCZ5V33I94LR,B00062NHH0,Poppytart,worth the money. the cotton breathes. too bad the Calvin Klein brand is not always consistent.,too bad the Calvin Klein brand is not always consistent,1430006400,Large,Black,,,,,,
4,TRUE,"04 26, 2015",A34H33VC9SUGCO,B00062NHH0,Wei Wei,The gray one is shorter than other two and they are all printed with M.I doubt the factory made a wrong one in this M package.,The gray one is shorter than other two and they ...,1430006400,Medium,White/Black/Heather Grey,,,,,,
1,TRUE,"04 24, 2015",A3TFJCU9KYFQHM,B00062NHH0,Artak,I ordered 2 same brand same shirt same size different colors (white and black)! Black fits perfect white is way too big.. How do i understand that?,Black fits perfect white is way too big,1429833600,Small,White,,,,,,
5,TRUE,"04 23, 2015",A11DNVHRYUDZA3,B00062NHH0,&amp,amp,#34,Dar&amp,amp,#34,,A,Five Stars,1429747200,Medium,White
2,TRUE,"04 23, 2015",A1ULBBTWMTB13N,B00062NHH0,Morgan,"Before being washed they were on the large side, after going through the dryer (on medium/permanent press) they were too small and a little misshapen. I would not buy these again or would air dry them if necessary.","Before being washed they were on the large side, ...",1429747200,Medium,White,,,,,,
5,TRUE,"04 22, 2015",A1K8EXMZPAU7W2,B00062NHH0,Andrea,"So good. I got pack for myself (I'm a small, girl) and my BF- he's medium. Looks sexy as fff",Gotta love a V,1429660800,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"04 22, 2015",A1NUVCFQJ10UDK,B00062NHH0,Yongzhi Du,feel good,Five Stars,1429660800,Small,White,,,,,,
4,TRUE,"04 19, 2015",A110E9SIOBNJWS,B00062NHH0,renjunfeng,"High quality, cost-effective.",Four Stars,1429401600,Large,Black,,,,,,
3,TRUE,"04 16, 2015",A3HICRL1GPX5QR,B00062NHH0,John,The T-shirts all were different lengths up to 4 inches longer then the closest other T-shirt. Pretty disappointed in the quality and attention to detail.,T-shirts all different lengths,1429142400,Large,White/Black/Heather Grey,,,,,,
5,TRUE,"04 15, 2015",AUPNZ0YYHTR1D,B00062NHH0,XU YI,nice T,Five Stars,1429056000,Medium,White/Black/Heather Grey,,,,,,
4,TRUE,"04 15, 2015",A136A6B8AH0U6Z,B00062NHH0,Matthew Finch,great price. quick delivery!,Four Stars,1429056000,Large,White,,,,,,
5,TRUE,"04 09, 2015",A1687MV0PLK74B,B00062NHH0,Shopper99,perfect,Five Stars,1428537600,X-Large,Black,,,,,,
1,TRUE,"04 06, 2015",AYOX9NTO79CHD,B00062NHH0,Bad Man,The mediums fit more like XL. Way to baggy. Who the hell picks these sizes??,Medium fits like a larger Large,1428278400,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"04 05, 2015",A3E7K463M1KJL,B00062NHH0,m sadek sabbagh,very hi quality,Five Stars,1428192000,Large,White/Black/Heather Grey,,,,,,
4,TRUE,"04 04, 2015",A11SY3DXKV2U9H,B00062NHH0,Zip,Good teeshirts - nice fabric.,Good shirts - fit well - nice material.,1428105600,Large,White,,,,,,
5,TRUE,"04 04, 2015",A1HUX5NK6ZH8HR,B00062NHH0,xawater,very good and fit as expected.,Five Stars,1428105600,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"04 02, 2015",A16KRPX3HNP81F,B00062NHH0,Juan H. Reyes,"Great material, romba soft & super comfortable! Definitely again vaanguven.",Comfortable T-Shirts,1427932800,X-Large,White,,,,,,
4,TRUE,"04 02, 2015",AQE7BZ6AAO3TI,B00062NHH0,Vincent Maurice,Fits fine!,Four Stars,1427932800,Large,Black,,,,,,
1,TRUE,"03 29, 2015",A2QK0LNU062XGD,B00062NHH0,weiweijia,the white T was broken when I weard it for only one day!,One Star,1427587200,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"03 29, 2015",A3BO60Y38DGRST,B00062NHH0,Master Bates,Fits perfectly and feels comfortable. Definitely a good buy.,Five Stars,1427587200,Medium,Black,,,,,,
2,TRUE,"03 25, 2015",AJP8VQ1U2GDTC,B00062NHH0,Sulaiman,"It is too larg , i donated to my friend .","It is too larg, i donated to my friend ...",1427241600,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"03 24, 2015",A290Y4K5A443TI,B00062NHH0,jeremy d bradford,"Fit great and looks great...bought 3 pks, so yeah I like them.",Five Stars,1427155200,Large,White/Black/Heather Grey,,,,,,
5,TRUE,"03 24, 2015",A1DLLJU361TFYQ,B00062NHH0,Yordy Rodriguez,"Excellent, fit as expected",Five Stars,1427155200,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"03 24, 2015",A2YKN7Z0J49EY8,B00062NHH0,Michael Leach,The best T-shirts you can buy. Expensive but worth it.,Five Stars,1427155200,Medium,White/Black/Heather Grey,,,,,,
1,TRUE,"03 20, 2015",A14Q1APTYU3ONI,B00062NHH0,hasiba,TOO BIG,TOO BIG,1426809600,Small,White/Black/Heather Grey,,,,,,
5,TRUE,"03 20, 2015",A125L4YRVTQEIP,B00062NHH0,Juliette G,"My boyfriend absolutely loves these shirts, great price from Amazon!!",Can't beat Calvin Klein at that price,1426809600,X-Large,Black,,,,,,
4,TRUE,"03 19, 2015",A11S67ISTO6GY2,B00062NHH0,taylor,"The V is a little deeper than the average V neck. I like the style of the shirt, it was slightly bigger than expected. Other than that, they are comfortable and great for the gym.",I like the style of the shirt,1426723200,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"03 19, 2015",A1SWMU4E01EWKU,B00062NHH0,zhourun,very well,Five Stars,1426723200,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"03 17, 2015",A3KVW33VARL5H3,B00062NHH0,DMP75,ok,Five Stars,1426550400,X-Large,White,,,,,,
4,TRUE,"03 16, 2015",A1WLNVMGWA6UM2,B00062NHH0,Ann Conaway,Just right,Four Stars,1426464000,Medium,White,,,,,,
5,TRUE,"03 16, 2015",A2WAMHMIS6CO3Q,B00062NHH0,Not a Happy Camper,Excellent Product and Service.,Excellent Product and Service.,1426464000,Large,White,,,,,,
4,TRUE,"03 13, 2015",AGT70O73JDK9X,B00062NHH0,urcha,"Very happy with the purchase. I read the reviews and there was one common suggestion: order a size smaller. I'm 6ft and 170lbs. I wear medium and occasionally a large, but for this I ordered a small. I like my undershirts to be just a bit snug, and the small was perfect for me.","Order a size smaller, and you'll love it",1426204800,Small,White,,,,,,
